UNIQUEID;RECIPEID;PRODUCTID;STATIONID;STARTTIME;ENDTIME
2139aaef-6a04-48fe-ac63-732da936070c;PWD;89facb81-dd80-4067-b625-03abb4c9502f;ProflexVWDeviceAdapter;2022-06-24T11:31:46.741+01:00;2022-06-24T11:32:31.034+01:00
772a486a-c673-4e0b-b7c0-6a8f80ef1894;PWD;e9a3645e-e3f8-402e-aeec-3c13de507fc7;ProflexFordDeviceAdapter;2022-06-24T11:32:10.926+01:00;2022-06-24T11:33:09.756+01:00
75f5093f-7cc1-4795-a914-6334d7f3c19e;PWD;6866c9ab-3adb-4930-a643-dc1c83479179;ProflexVWDeviceAdapter;2022-06-24T11:32:31.762+01:00;2022-06-24T11:33:16.054+01:00
70b37bf4-dc93-455d-af28-78f744b6b111;PWD;3b549aa5-fdd4-4b5e-8081-8e311be5c133;ProflexVWDeviceAdapter;2022-06-24T11:33:16.773+01:00;2022-06-24T11:34:02.032+01:00
720d4f1d-916c-476d-ab98-080c2a7254ea;PWD;fa52123f-f860-448f-9940-a1e2a5f7dfa0;ProflexFordDeviceAdapter;2022-06-24T11:33:10.392+01:00;2022-06-24T11:34:08.574+01:00
8825c684-2c0e-4568-b792-054e402ec6f4;PWD;bf176a17-13f5-4229-8eb2-8389e9d8c067;ProflexVWDeviceAdapter;2022-06-24T11:34:02.755+01:00;2022-06-24T11:34:48.084+01:00
809b74a4-3da5-42bf-bd91-de2548fada42;PWD;77720d54-b019-49e9-bd75-f49dd6342aaf;ProflexFordDeviceAdapter;2022-06-24T11:34:08.995+01:00;2022-06-24T11:35:06.6+01:00
0e6985d7-9aea-48fe-b4f6-19d3e4389f60;PWD;de7031b5-7787-46d1-a551-301fc8f3b13d;ProflexVWDeviceAdapter;2022-06-24T11:34:48.774+01:00;2022-06-24T11:35:34.091+01:00
16e2aa74-aaee-4f25-a661-8859e6dcea5d;PWD;97ec95fe-95ea-406b-9e78-2974739d1464;ProflexFordDeviceAdapter;2022-06-24T11:35:07.239+01:00;2022-06-24T11:36:05.717+01:00
44b5caca-76fb-4378-bfb3-e0e825e6b228;PWD;0c21daaa-f22e-42e1-8a4c-28de1a68bba9;ProflexVWDeviceAdapter;2022-06-24T11:35:34.8+01:00;2022-06-24T11:36:20.188+01:00
201821d6-567b-46c5-bd8a-c1119b28be07;PWD;82da5f9b-d07b-4f06-9e8d-9a64f91f92d9;ProflexFordDeviceAdapter;2022-06-24T11:36:06.225+01:00;2022-06-24T11:37:03.676+01:00
a25eb504-ebc0-409d-bada-bcbf8c443169;PWD;1f98ca17-6217-4abf-9fd0-68eae9e77d7a;ProflexVWDeviceAdapter;2022-06-24T11:36:21.065+01:00;2022-06-24T11:37:06.084+01:00
a56732a7-00c2-4b3b-9391-1e368467c6cf;PWD;28ae4ef8-e5ce-4888-b9ae-37e16b50bb13;ProflexVWDeviceAdapter;2022-06-24T11:37:06.819+01:00;2022-06-24T11:37:58.224+01:00
2a98a559-800a-44db-b983-acd2010aae76;PWD;f2fba672-4870-4dee-addc-ece0de6a7ea5;ProflexFordDeviceAdapter;2022-06-24T11:37:04.178+01:00;2022-06-24T11:38:09.4+01:00
15f3ab46-4cd0-47f0-96e9-a263aef583a7;PWD;ff20374c-8826-456e-87f7-742875cd35c3;ProflexVWDeviceAdapter;2022-06-24T11:37:59.048+01:00;2022-06-24T11:38:49.152+01:00
164abe85-7ef5-4d1b-a846-152ea35f7890;PWD;b06b2b22-17d2-4e4c-b87f-62a6e2bb286a;ProflexFordDeviceAdapter;2022-06-24T11:38:10.337+01:00;2022-06-24T11:39:15.425+01:00
c14372ad-af55-433c-85a3-318fb63e622b;PWD;106f16b6-19d9-4aad-abff-6e61e8e0b43b;ProflexVWDeviceAdapter;2022-06-24T11:38:50.02+01:00;2022-06-24T11:39:39.276+01:00
1967bbe2-d37b-4011-845f-1e4edd0f8f93;PWD;c0c76812-f865-401a-84fb-5f1928b8bada;ProflexFordDeviceAdapter;2022-06-24T11:39:16.184+01:00;2022-06-24T11:40:21.484+01:00
aebd60da-ff22-480f-8deb-2dace4c4ed69;PWD;aa2ac044-76de-4932-b760-afb47a4268de;ProflexVWDeviceAdapter;2022-06-24T11:39:40.054+01:00;2022-06-24T11:40:29.242+01:00
b07bc42b-b175-4ee5-be6c-764e6916a1a0;PWD;92801ea0-8a54-42c1-ba39-2d89596a4a56;ProflexVWDeviceAdapter;2022-06-24T11:40:30.064+01:00;2022-06-24T11:41:19.264+01:00
4903af0f-8f48-406a-8434-0525c03da189;PWD;3b425a7b-dab1-4b07-80c9-dcc814442824;ProflexFordDeviceAdapter;2022-06-24T11:40:21.752+01:00;2022-06-24T11:41:27.539+01:00
eaf38e5f-3bca-4219-903f-272cf90eeab3;PWD;17d5d172-7990-4b10-a3cf-4577814b1ab3;ProflexVWDeviceAdapter;2022-06-24T11:41:20.382+01:00;2022-06-24T11:42:09.256+01:00
dbbc6e7a-631b-40ed-beef-de3bf4032ae8;PWD;2340725a-eb93-41d3-b1e9-532d49b56b0c;ProflexFordDeviceAdapter;2022-06-24T11:41:27.815+01:00;2022-06-24T11:42:33.449+01:00
e27b0044-076a-495b-9d64-7d18dfd80c40;PWD;bcf23980-fc89-4965-8124-cc5f44d698f4;ProflexVWDeviceAdapter;2022-06-24T11:42:10.144+01:00;2022-06-24T11:43:00.132+01:00
4f3946be-06e8-4199-8230-161ba9a03a94;PWD;8b23e275-7a6e-4e81-a08f-a83e49de03ae;ProflexFordDeviceAdapter;2022-06-24T11:42:33.767+01:00;2022-06-24T11:43:39.443+01:00
1d2f5235-3536-4c82-84c3-b2cce0177c19;PWD;1095c4fd-7934-4fb3-8b11-366f9a119529;ProflexVWDeviceAdapter;2022-06-24T11:43:00.829+01:00;2022-06-24T11:43:51.327+01:00
5c9d5e03-a61e-453f-b4ce-2ced5200f012;PWD;cf72e776-3183-40d0-8903-dce48d3565c0;ProflexVWDeviceAdapter;2022-06-24T11:43:51.536+01:00;2022-06-24T11:44:42.303+01:00
36ac35f0-6750-4b2e-889d-72ac8adf0659;PWD;ab289189-2b80-4de6-8d61-cea96d52ae2c;ProflexFordDeviceAdapter;2022-06-24T11:43:40.184+01:00;2022-06-24T11:44:45.639+01:00
a32fd529-7492-4516-bba1-1623175f039b;PWD;635c72a6-8b34-4181-bb87-276370bb0507;ProflexVWDeviceAdapter;2022-06-24T11:44:42.587+01:00;2022-06-24T11:45:33.343+01:00
81bbec50-3dd7-4f84-8370-be98d77a1447;PWD;db130788-2f24-49c0-9537-0beffe3843ad;ProflexFordDeviceAdapter;2022-06-24T11:44:46.085+01:00;2022-06-24T11:45:51.581+01:00
c82ea32f-a9cf-4cd4-bc94-c280fd8610f1;PWD;725d75ad-e51b-4a4c-bfae-d94188a406d1;ProflexVWDeviceAdapter;2022-06-24T11:45:34.162+01:00;2022-06-24T11:46:24.314+01:00
9d002493-f3ee-4b71-8dff-5bc623e97d85;PWD;349aeb03-2914-43ca-803a-17954e307836;ProflexVWDeviceAdapter;2022-06-24T11:46:25.093+01:00;2022-06-24T11:54:56.221+01:00
21ea3b90-8f9b-4e5d-b9da-f41a717c8156;PWD;dc1af0e9-8d9c-405d-8e73-b2b1fb758eda;ProflexVWDeviceAdapter;2022-06-24T11:54:56.892+01:00;2022-06-24T11:55:57.303+01:00
aaa991ad-9cfb-4bdb-a287-2168ee7c7b25;PWD;f61c6ec0-d9eb-4278-8b48-5f3393cc3eba;ProflexVWDeviceAdapter;2022-06-24T12:13:59.721+01:00;2022-06-24T12:14:46.888+01:00
93f23b9b-011b-4d8a-8592-536e9bd0f271;PWD;e7e01cf7-e41c-4ef2-a064-c7ea7e680c7a;ProflexFordDeviceAdapter;2022-06-24T12:13:59.75+01:00;2022-06-24T12:15:00.052+01:00
2ca70c98-7772-4fe0-b836-1322e4e689d7;PWD;0dbe9295-1ed1-4b80-959e-4895dc557d0f;ProflexVWDeviceAdapter;2022-06-24T12:14:47.937+01:00;2022-06-24T12:15:36.954+01:00
adfe23ea-5ebf-4f02-b631-cfc068ce2bc5;PWD;932f5afc-a3a6-429a-8fe2-f579665dae3a;ProflexFordDeviceAdapter;2022-06-24T12:15:00.726+01:00;2022-06-24T12:16:05.072+01:00
cdf39c1a-142b-48ef-839e-52ba9312cc52;PWD;83e5307e-4b6f-4d93-9537-41bbb93bec56;ProflexVWDeviceAdapter;2022-06-24T12:15:37.862+01:00;2022-06-24T12:16:26.942+01:00
1565575f-ac25-4454-8ae7-47b6a8836a03;PWD;977bdb5c-88a6-43bc-8167-56998993bdfb;ProflexFordDeviceAdapter;2022-06-24T12:16:05.84+01:00;2022-06-24T12:17:09.97+01:00
d8846090-a675-43de-9761-680a7a2c516d;PWD;5c89243d-5fdc-43cc-a66c-8e2cf53f4e54;ProflexVWDeviceAdapter;2022-06-24T12:16:27.874+01:00;2022-06-24T12:17:16.964+01:00
e680cb54-f394-46b4-b12b-2c1981516c8b;PWD;9ca4cc09-fced-4f33-92ad-eb8b577810fb;ProflexVWDeviceAdapter;2022-06-24T12:17:17.858+01:00;2022-06-24T12:18:06.939+01:00
6b422a7d-76dd-4054-b40f-f2da0d56eea3;PWD;c80af37f-8813-4597-ad8f-8078a776213b;ProflexFordDeviceAdapter;2022-06-24T12:17:10.802+01:00;2022-06-24T12:18:16.09+01:00
d4b63fac-aced-4a2e-a4da-708b9136fb81;PWD;35aac38a-f788-425c-9daa-61243ec9cbfd;ProflexVWDeviceAdapter;2022-06-24T12:18:07.85+01:00;2022-06-24T12:18:56.973+01:00
42342678-a9b9-4a53-9de2-b0a4ebb91d89;PWD;cf9635a3-67d6-450d-b327-535510eada57;ProflexFordDeviceAdapter;2022-06-24T12:18:16.363+01:00;2022-06-24T12:19:21.004+01:00
48f93a50-9408-4d35-8a1f-4799b77697dc;PWD;df102cb5-efe7-46d1-b4a3-83388e4bf265;ProflexVWDeviceAdapter;2022-06-24T12:18:57.901+01:00;2022-06-24T12:19:46.926+01:00
ba0b1149-d459-444e-bba6-d2a4c5c55d60;PWD;8174925d-a4f3-423a-9fa1-d27fa946303b;ProflexFordDeviceAdapter;2022-06-24T12:19:21.767+01:00;2022-06-24T12:20:27.133+01:00
49bc564d-f7d2-4778-a7a1-c8d509668e73;PWD;0d150784-1716-4602-96f2-c4d93d23e90c;ProflexVWDeviceAdapter;2022-06-24T12:19:47.873+01:00;2022-06-24T12:20:36.947+01:00
c8cf7ef6-9555-4dd2-8d1c-9286e6b50c31;PWD;224d1bdc-f968-491d-a4c6-2d03c80d5414;ProflexVWDeviceAdapter;2022-06-24T12:20:37.81+01:00;2022-06-24T12:21:26.998+01:00
0a7ec6ae-6fbe-46c3-9d90-a358a4234387;PWD;bdaa6b12-6c14-4ae1-a271-80e2e4d5fcf9;ProflexFordDeviceAdapter;2022-06-24T12:20:27.874+01:00;2022-06-24T12:21:32.135+01:00
4e7fd7aa-a68a-4cfc-8fa5-ad595867af24;PWD;e8f850b3-35d3-4589-83b9-5f6c68c7d008;ProflexVWDeviceAdapter;2022-06-24T12:21:27.912+01:00;2022-06-24T12:22:16.964+01:00
f6e92ed8-01bb-4b10-9634-e85047c85830;PWD;3f969b44-8666-4b9a-a118-4d15165c8d80;ProflexFordDeviceAdapter;2022-06-24T12:21:32.855+01:00;2022-06-24T12:22:37.07+01:00
d2d2bde6-20c1-49f5-8aea-a259eef1bb8e;PWD;9714c80d-9d05-4374-938f-0e85005653e1;ProflexVWDeviceAdapter;2022-06-24T12:22:17.906+01:00;2022-06-24T12:23:06.998+01:00
f9267561-28cc-44ce-adf3-43888dd2142a;PWD;09943dc5-4639-402c-ab3e-96a8ddc62279;ProflexFordDeviceAdapter;2022-06-24T12:22:37.326+01:00;2022-06-24T12:23:43.139+01:00
aec2bfc9-d225-42de-b69b-b58f1a3c28ac;PWD;3b489a99-ed37-4ba7-8f73-8b71af64d712;ProflexVWDeviceAdapter;2022-06-24T12:23:07.944+01:00;2022-06-24T12:24:07.988+01:00
bb986ad7-0a7a-42d8-ba48-eba3334ab490;PWD;4b458df3-5b15-4084-bbc6-4274464316ab;ProflexFordDeviceAdapter;2022-06-24T12:23:43.343+01:00;2022-06-24T12:25:00.464+01:00
64aa4bc5-f733-42fe-9e9b-8a484cda9a50;PWD;5cb5c339-940b-425d-a55a-2af0e61446e9;ProflexVWDeviceAdapter;2022-06-24T12:24:08.818+01:00;2022-06-24T12:25:09.023+01:00
21ba08f3-a848-4346-8624-be4532908ccb;PWD;0abf8c65-e834-44d0-87a5-a872f0bff11c;ProflexVWDeviceAdapter;2022-06-24T12:25:09.942+01:00;2022-06-24T12:26:10.008+01:00
e32ab91f-ba64-496d-9e53-e87a26d8e935;PWD;3cb9aa66-317a-43af-837b-398d9741b925;ProflexFordDeviceAdapter;2022-06-24T12:25:01.049+01:00;2022-06-24T12:26:17.357+01:00
0cb2b4cc-dbd0-4714-aa8f-d0c2953831c6;PWD;75115702-6f44-447c-8f44-03e867c7428e;ProflexVWDeviceAdapter;2022-06-24T12:26:10.969+01:00;2022-06-24T12:27:11.082+01:00
34273089-1be7-419d-847b-266610172704;PWD;708ddbe7-ca7e-4f71-8a2c-0608921f8156;ProflexFordDeviceAdapter;2022-06-24T12:26:18.009+01:00;2022-06-24T12:27:34.485+01:00
f70758b1-858b-4520-8b62-8128d180f42b;PWD;8471e874-602e-4f5b-9a51-6780a6e7ac2a;ProflexVWDeviceAdapter;2022-06-24T12:27:11.973+01:00;2022-06-24T12:28:11.975+01:00
310dfb19-a9ed-4607-9f26-4335f911e9e4;PWD;0bafbe79-77c9-46d9-97d4-94f9221f7ab7;ProflexFordDeviceAdapter;2022-06-24T12:27:35.028+01:00;2022-06-24T12:28:51.309+01:00
02d17ef5-c8ea-4793-9394-c9a4686d310e;PWD;00f31d6c-ef69-4326-a24c-b07d5e3627ca;ProflexVWDeviceAdapter;2022-06-24T12:28:13.548+01:00;2022-06-24T12:29:12.068+01:00
2144f4f5-58f8-4e52-aecc-a657a2b2fb0b;PWD;b8c9b96b-4e4e-4e4f-b257-3a64ec6d6bec;ProflexFordDeviceAdapter;2022-06-24T12:28:51.849+01:00;2022-06-24T12:30:09.426+01:00
0e71225d-3926-41aa-a3b0-a36fd65360fe;PWD;c54cf8c9-1ec4-40d7-a718-5577bd502e8c;ProflexVWDeviceAdapter;2022-06-24T12:29:12.945+01:00;2022-06-24T12:30:13.082+01:00
abdbf9db-a755-471c-8f69-7c5686698431;PWD;6ebc27df-b1e1-47e1-91f8-34485ac9c108;ProflexVWDeviceAdapter;2022-06-24T12:30:13.955+01:00;2022-06-24T12:31:14.048+01:00
042b74d6-6557-4e78-867a-084090b2e903;PWD;6c7959ba-ee74-4ad6-99fa-6410acc5e76b;ProflexFordDeviceAdapter;2022-06-24T12:30:09.667+01:00;2022-06-24T12:31:26.219+01:00
cb256524-876b-4921-8c50-b14d1a2c4fe9;PWD;51338214-bcba-4796-a538-417addb46eb1;ProflexVWDeviceAdapter;2022-06-24T12:31:14.95+01:00;2022-06-24T12:32:15.068+01:00
698f960b-3015-4f50-b2d5-e89edc4d2359;PWD;ed690209-a6cb-4030-9b7c-c89b0ca893aa;ProflexFordDeviceAdapter;2022-06-24T12:31:26.993+01:00;2022-06-24T12:32:43.64+01:00
1001f87f-b71a-4961-9e34-ef3185f2e882;PWD;2e5d09d0-81b8-4314-a811-ddaed5be3e3b;ProflexVWDeviceAdapter;2022-06-24T12:32:15.94+01:00;2022-06-24T12:33:16.104+01:00
e24e3a1d-32e0-40f3-ae7f-e03fba635ffc;PWD;48a19d50-d470-4040-9693-090573ccbe0f;ProflexFordDeviceAdapter;2022-06-24T12:32:44.113+01:00;2022-06-24T12:34:00.436+01:00
260ba552-78e6-4c8e-ac5c-c1ee1da924f4;PWD;e81812ad-2aa2-49f8-97f8-b8bcc7e25a6d;ProflexVWDeviceAdapter;2022-06-24T12:33:16.99+01:00;2022-06-24T12:34:17.033+01:00
52577723-968b-44a6-80e2-c942b7887867;PWD;cdce2c3b-8f24-4d59-9749-3b525630d477;ProflexFordDeviceAdapter;2022-06-24T12:34:00.769+01:00;2022-06-24T12:35:18.433+01:00
943361e4-ef13-484c-bb36-93092c53c68e;PWCD;cbd0095d-7a66-4967-a098-7fc35e67c1c0;ProflexVWDeviceAdapter;2022-06-24T10:26:49.608+01:00;2022-06-24T10:28:02.225+01:00
e4db510c-0116-4e80-9d99-a5c11fe90c16;PWCD;3e9ac14f-071d-4c08-92c4-ccd3c5771a15;ProflexFordDeviceAdapter;2022-06-24T10:26:49.653+01:00;2022-06-24T10:28:11.39+01:00
d22ce3aa-5699-41cc-85bf-9b0403485fbf;PWCD;9d57ce9a-d0b5-4e4b-a4d6-43585aad3af6;ProflexVWDeviceAdapter;2022-06-24T10:28:03.057+01:00;2022-06-24T10:29:18.211+01:00
6fda089d-776b-45dc-bebb-d3db0203e783;PWCD;af86e977-a467-40a4-af02-755645e241f6;ProflexFordDeviceAdapter;2022-06-24T10:28:11.834+01:00;2022-06-24T10:29:37.649+01:00
e4871925-1eb5-429d-b0e3-fd0c7e799e53;PWCD;3f020e00-6629-43cc-9a2b-658777567949;ProflexVWDeviceAdapter;2022-06-24T10:29:19.25+01:00;2022-06-24T10:30:34.206+01:00
f7423099-bd98-494b-8102-a06fff96740f;PWCD;160761bc-33cd-4a51-9c23-06c4a41ad34b;ProflexFordDeviceAdapter;2022-06-24T10:29:37.89+01:00;2022-06-24T10:31:03.595+01:00
963a92e7-3d32-452a-963f-d33ebc0fd4ee;PWCD;c2afa097-4572-4f33-8e96-dc12078db3cf;ProflexVWDeviceAdapter;2022-06-24T10:30:35.166+01:00;2022-06-24T10:31:49.189+01:00
1b9edf07-2bf8-43c8-b59f-0b5816dc6b91;PWCD;a3d38168-6892-4061-b33f-159b97b202e6;ProflexFordDeviceAdapter;2022-06-24T10:31:03.868+01:00;2022-06-24T10:32:29.632+01:00
d2ffe6cd-55b2-44ee-9dae-11f8d4b7056e;PWCD;f72f640b-644c-484f-88f2-17589f908a15;ProflexVWDeviceAdapter;2022-06-24T10:31:50.199+01:00;2022-06-24T10:33:05.201+01:00
af5521e1-40db-46e1-8f26-a7713067da2e;PWCD;da67118b-e56d-4bb8-92ad-b2707464012f;ProflexFordDeviceAdapter;2022-06-24T10:32:29.888+01:00;2022-06-24T10:33:34.584+01:00
80547d29-0804-4f00-992c-1140f039ec16;PWCD;9c84c59b-0aae-48d2-85f9-8ba99b5d0ed9;ProflexVWDeviceAdapter;2022-06-24T10:33:06.213+01:00;2022-06-24T10:34:20.271+01:00
e964026a-8f0f-4dee-a70e-d9e74fbb3b47;PWCD;f7ff2e2b-617e-4e0e-802c-a189352937c9;ProflexFordDeviceAdapter;2022-06-24T10:33:34.96+01:00;2022-06-24T10:35:00.702+01:00
4896af20-1093-412e-859d-89a31a4a0b1e;PWCD;b5fa2863-505b-4663-b53c-130822b5882b;ProflexVWDeviceAdapter;2022-06-24T10:34:21.145+01:00;2022-06-24T10:35:35.236+01:00
b0b1ff58-c47e-4092-aba8-425dfb51a209;PWCD;1ab6111e-d704-4fa6-8f5e-37485e5a5b86;ProflexFordDeviceAdapter;2022-06-24T10:35:01.347+01:00;2022-06-24T10:36:26.574+01:00
87c84e59-191f-4559-82d7-71c738377257;PWCD;9c0caef1-b9b8-48ee-b43e-dfd3d43914f0;ProflexVWDeviceAdapter;2022-06-24T10:35:36.211+01:00;2022-06-24T10:36:39.254+01:00
cb212120-7656-4b09-9042-685f859120ec;PWCD;e2433a01-3e25-4dd2-92c7-6bcad57f1bc5;ProflexFordDeviceAdapter;2022-06-24T10:36:27.045+01:00;2022-06-24T10:37:53.549+01:00
99a12760-004c-4b2e-ac4b-39b424df2401;PWCD;f5f717b8-71ea-481b-aedb-403640f59547;ProflexVWDeviceAdapter;2022-06-24T10:36:40.211+01:00;2022-06-24T10:37:55.293+01:00
e88b3200-e2b0-4fc2-826b-9bed0ab653eb;PWCD;9fd58a62-1c98-43b5-9a52-861c9457b078;ProflexVWDeviceAdapter;2022-06-24T10:37:56.189+01:00;2022-06-24T10:38:58.213+01:00
6502014c-1a6d-4baa-95e9-c0da4a0871eb;PWCD;f94390fe-7d3c-4cac-bc04-712801a4f2cc;ProflexFordDeviceAdapter;2022-06-24T10:37:54.265+01:00;2022-06-24T10:39:06.534+01:00
5ff55f70-9347-43d7-a9db-4052b0b1f959;PWCD;5d83630b-8f2a-4e96-bbe0-212a8769b851;ProflexVWDeviceAdapter;2022-06-24T10:38:59.168+01:00;2022-06-24T10:40:01.243+01:00
5bc7f691-668f-41fa-8170-6cf5bdc1fecf;PWCD;33ef048d-7190-48ef-8f79-fb192f03e69d;ProflexFordDeviceAdapter;2022-06-24T10:39:07.045+01:00;2022-06-24T10:40:20.565+01:00
4cdd1e7d-babb-4e36-9716-89578df7c839;PWCD;768024a9-5c61-4832-a6b5-1de72ec30ee5;ProflexVWDeviceAdapter;2022-06-24T10:40:02.171+01:00;2022-06-24T10:41:04.285+01:00
977a77ab-0823-4375-abbc-135a8da9f3bd;PWCD;6482ebc1-7370-46d7-9fd2-c14f37d698e0;ProflexFordDeviceAdapter;2022-06-24T10:40:21.285+01:00;2022-06-24T10:41:34.377+01:00
7df8e981-a3df-4de9-92c0-913aa5d6304c;PWCD;f1afb2dc-50bb-4145-954a-f2e5320c1135;ProflexVWDeviceAdapter;2022-06-24T10:41:05.125+01:00;2022-06-24T10:42:07.273+01:00
ae28d55b-adb3-46ce-8be7-76ed1f38b737;PWCD;4ca18a0d-948e-41b5-b1d0-90d8386577a2;ProflexFordDeviceAdapter;2022-06-24T10:41:35.132+01:00;2022-06-24T10:42:48.358+01:00
0d9bcc73-bf83-4998-8b19-3bff5e528f9a;PWCD;6623feae-bd4e-4cdd-ae70-337d57836c56;ProflexVWDeviceAdapter;2022-06-24T10:42:08.244+01:00;2022-06-24T10:43:10.308+01:00
e7498daa-3bbc-4e73-9131-69813d9e0fc4;PWCD;8ef08915-f5bd-4fa3-a7b7-f80cfffc75b8;ProflexFordDeviceAdapter;2022-06-24T10:42:49.207+01:00;2022-06-24T10:44:02.369+01:00
39a926f8-449d-46f1-8b09-bb071b48e841;PWCD;e0ed0c16-e8f1-4265-8ce4-db3b6a41b872;ProflexVWDeviceAdapter;2022-06-24T10:43:11.149+01:00;2022-06-24T10:44:13.302+01:00
9f25cc9e-f9c4-474c-a5d1-ece09206ae86;PWCD;65ad7636-928e-456d-bf81-20b0ed5618e2;ProflexFordDeviceAdapter;2022-06-24T10:44:03.175+01:00;2022-06-24T10:45:16.429+01:00
432b753e-833f-4220-8068-706d6a574e13;PWCD;0ae68dab-4deb-4e67-9b7f-917ca75d88cd;ProflexVWDeviceAdapter;2022-06-24T10:44:14.77+01:00;2022-06-24T10:45:17.321+01:00
26d9ad0e-6677-4748-88d9-c6513c3e35db;PWCD;b95b9535-a9a3-4a4c-b6f0-67ddb482cf6e;ProflexVWDeviceAdapter;2022-06-24T10:45:18.257+01:00;2022-06-24T10:46:13.214+01:00
c7b7d1e7-4442-41dc-8f15-98de317cc938;PWCD;03c68d12-1488-47b7-91af-dfbc41f9ab57;ProflexFordDeviceAdapter;2022-06-24T10:45:17.257+01:00;2022-06-24T10:46:30.921+01:00
da787459-78a2-4cf8-b574-6e95f25a693f;PWCD;25f79161-314e-4d90-8e10-1013c8da4bfd;ProflexVWDeviceAdapter;2022-06-24T10:46:13.525+01:00;2022-06-24T10:47:09.251+01:00
3d32ffcc-1efb-4543-8509-8c8a6eef30c4;PWCD;788e88a6-3cdf-4c00-99ed-0f0858d971b0;ProflexFordDeviceAdapter;2022-06-24T10:46:31.317+01:00;2022-06-24T10:47:36.65+01:00
8b2d1870-de6b-45b6-b7b0-118012b7c9be;PWCD;2ab68b38-81c7-4d79-b900-d4e2c271f3fd;ProflexVWDeviceAdapter;2022-06-24T10:47:10.079+01:00;2022-06-24T10:48:05.223+01:00
0e19a6f4-0d3a-4b1e-a39b-7faa80d8c295;PWCD;a99a1ec3-eeb1-4b0b-a924-0f6206872640;ProflexFordDeviceAdapter;2022-06-24T10:47:36.84+01:00;2022-06-24T10:48:42.649+01:00
098058bb-356c-4fdc-be34-d302bc04150d;PWCD;2943b26b-9149-4558-af49-f72c0119074d;ProflexVWDeviceAdapter;2022-06-24T10:48:05.933+01:00;2022-06-24T10:49:02.185+01:00
c03365cb-44a6-4835-8cd6-52f70d1978ae;PWCD;dd38d551-9ba0-412b-80d5-9ca2c8e1260e;ProflexFordDeviceAdapter;2022-06-24T10:48:42.857+01:00;2022-06-24T10:49:48.61+01:00
9e0516c3-a26f-467e-bcd2-9b560f6e37f1;PWCD;b149871e-6cfd-4ca2-966c-3d75eb5bddd5;ProflexVWDeviceAdapter;2022-06-24T10:49:02.943+01:00;2022-06-24T10:49:59.252+01:00
1c67553b-d21d-4f60-9e83-a77ee8632ba9;PWCD;b560c541-d60c-477b-abc9-de7b38c821eb;ProflexFordDeviceAdapter;2022-06-24T10:49:49.354+01:00;2022-06-24T10:50:54.628+01:00
dac99ef7-399a-4f03-a095-75f19f81ec31;PWCD;93c92325-bb78-4a1f-93a5-3db17fca75b3;ProflexVWDeviceAdapter;2022-06-24T10:49:59.932+01:00;2022-06-24T10:50:56.224+01:00
6cee2d6c-9210-44fb-92d0-f046fc88aa5e;PWCD;85512857-c482-4dc8-8637-0d344ebe9da7;ProflexVWDeviceAdapter;2022-06-24T10:50:56.943+01:00;2022-06-24T10:51:53.29+01:00
025ce288-8387-457c-a975-408cad3ef05f;PWCD;95e69aba-c7fa-4f7e-bbf0-cf38a597a7c9;ProflexFordDeviceAdapter;2022-06-24T10:50:54.856+01:00;2022-06-24T10:52:00.753+01:00
9a2a2573-b235-4af5-872a-ab05470e05e2;PWCD;f132eb41-ee76-45cd-b426-44e4d1c06386;ProflexVWDeviceAdapter;2022-06-24T10:51:54.14+01:00;2022-06-24T10:52:50.26+01:00
971a70ff-f283-4ce6-90ae-83eee1ef5c17;PWCD;f68ee1a3-3d88-4da1-b8e2-604d6b8a3e75;ProflexFordDeviceAdapter;2022-06-24T10:52:01.362+01:00;2022-06-24T10:53:06.652+01:00
7ba2ac6a-f1f8-43c5-9172-775bc753e799;PWCD;eb9993d8-e99a-47e2-8282-135c79aea69e;ProflexVWDeviceAdapter;2022-06-24T10:52:50.924+01:00;2022-06-24T10:53:42.344+01:00
9a1a95ee-c886-46ef-bdd8-37d9ec118e59;PWCD;0f2ac510-f017-462b-9f07-bf1a62fefc7d;ProflexFordDeviceAdapter;2022-06-24T10:53:07.742+01:00;2022-06-24T10:54:07.697+01:00
b24ca736-129e-4cf9-8041-a4f001cf03f8;PWCD;3156b9b3-29c5-4f5d-8d3a-e12f8b6aab59;ProflexVWDeviceAdapter;2022-06-24T10:53:43.296+01:00;2022-06-24T10:54:34.309+01:00
119474b7-b14c-4334-996c-4a77c8269075;PWCD;4c29f6e4-f6d2-42a8-8cc7-3c2f31e6442c;ProflexFordDeviceAdapter;2022-06-24T10:54:08.057+01:00;2022-06-24T10:55:09.145+01:00
e18c3352-f9d4-4ab9-9c5c-69e3c255578a;PWCD;98ff4d9e-65c0-47e8-a3bb-b77f8f283ee2;ProflexVWDeviceAdapter;2022-06-24T10:54:35.157+01:00;2022-06-24T10:55:26.391+01:00
2f7d61e5-e1c5-4c3e-b08c-a4481dc080d3;PWCD;0a7ade86-5f9a-4b58-af42-aa7429dae8a9;ProflexFordDeviceAdapter;2022-06-24T10:55:09.586+01:00;2022-06-24T10:56:09.786+01:00
9e32158d-e0f6-4e73-aba8-56250ca6149d;PWCD;5d84d1f7-1483-4b03-823c-101d28ba949f;ProflexVWDeviceAdapter;2022-06-24T10:55:27.291+01:00;2022-06-24T10:56:18.394+01:00
